,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10150,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Curzon Richmond,51.45925682293328,-0.3070195914207533,Movie Theater
10151,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Richmond Riverside,51.458297629374115,-0.30689466082187167,Waterfront
10152,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Raygun Comics,51.45967583451913,-0.30423133845575756,Comic Shop
10153,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,JOE & THE JUICE,51.461166356057326,-0.3035242589853925,Juice Bar
10154,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Patisserie Valerie,51.46123754845541,-0.3024033589971267,Café
10155,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Cricketers,51.460739648233194,-0.30640461701544924,Pub
10156,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Orange Tree,51.46413325643149,-0.3012475147347421,Pub
10157,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Hummingbird Bakery,51.4614267223354,-0.30326901097734427,Bakery
10158,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Itsu,51.461320909210635,-0.3035179655097486,Sushi Restaurant
10159,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The White Cross,51.45889247622513,-0.3083884402226514,Pub
10160,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Dukes Head,51.45853256037354,-0.29956525830186154,Pub
10161,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Adesso,51.45779766242524,-0.30493214860037243,Italian Restaurant
10162,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Tortilla,51.463189399896955,-0.3022005681018431,Burrito Place
10163,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Nando's,51.45813345598472,-0.3053592438582498,Portuguese Restaurant
10164,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Watermans Arms,51.4593181937716,-0.30705129463681624,Pub
10165,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Don Fernando,51.4628344033354,-0.30238063538174,Spanish Restaurant
10166,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Gourmet Burger Kitchen (Richmond),51.45780558103499,-0.3051415655928905,Burger Joint
10167,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Paul,51.46205802678164,-0.3029493432075563,Café
10168,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,wagamama,51.459445294769495,-0.30622016370009875,Asian Restaurant
10169,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Rincón bar español,51.45967626155305,-0.30386250634043577,Tapas Restaurant
10170,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Bill's Restaurant,51.45809080350938,-0.30573368356090735,English Restaurant
10171,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Saffron,51.461350856640564,-0.3030420406016627,Persian Restaurant
10172,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Hilltribe Thai Restaurant,51.45963228233178,-0.30463222080662755,Thai Restaurant
10173,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Beirut Street Kitchen,51.46115483898037,-0.30328316879578654,Café
10174,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Duck Pond Market,51.458369650435095,-0.3060961938274795,Farmers Market
10175,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Pools on the Park,51.46513255457022,-0.3056966730638582,Gym
10176,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Alberts Deli,51.46165426361184,-0.29675243342585494,Deli / Bodega
10177,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Tide Tables,51.457684635217596,-0.306206739740481,Café
10178,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Jackson + Rye,51.45846294231622,-0.30698788150613304,American Restaurant
10179,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Knot Pretzels,51.46329258953889,-0.30175502056532405,Bakery
10180,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Pret A Manger,51.461123463603684,-0.30372652829778535,Sandwich Place
10181,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Matsuba,51.45960268508564,-0.30494301853386907,Japanese Restaurant
10182,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Prince's Head,51.46051931287303,-0.3064235395593972,Pub
10183,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Côte Bistro Richmond,51.45893983444275,-0.3059623926819007,French Restaurant
10184,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Be At One,51.457675252466785,-0.3048554364426808,Cocktail Bar
10185,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Boots,51.4604632,-0.3054982,Pharmacy
10186,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Victoria Inn,51.457154984234535,-0.3040144640167218,Pub
10187,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Paperchase,51.46312515143269,-0.30203819274902344,Stationery Store
10188,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Orange Tree Theatre,51.46413679202609,-0.30136683204889125,Theater
10189,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Five Guys,51.4590987,-0.3059936,Burger Joint
10190,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Odeon Studios,51.45946273715074,-0.30545669785642726,Movie Theater
10191,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Zizzi Ristorante,51.4598631118583,-0.3064294770072096,Italian Restaurant
10192,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,La Buvette,51.46020170260839,-0.303347558618094,French Restaurant
10193,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Starbucks,51.463644,-0.30207,Coffee Shop
10194,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Quality Fish Restaurant,51.460025693744015,-0.30683953759745763,Seafood Restaurant
10195,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Pier 1 Fish and Chips,51.45757209191538,-0.3047365692915623,Fish & Chips Shop
10196,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,H&M,51.460462,-0.3049537,Clothing Store
10197,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,chez lindsay,51.457907,-0.30542,French Restaurant
10198,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Caffé Paola,51.45794653447934,-0.3053041606367675,Café
10199,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Farmery - British Frozen Yoghurt,51.46184426368038,-0.30305317055769737,Dessert Shop
10200,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Greggs,51.46276518390183,-0.302535069416283,Bakery
10201,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Marks & Spencer,51.460011062421245,-0.3052960421474395,Clothing Store
10202,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Red Cow,51.46174244591238,-0.2968707595261858,Pub
10203,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Britannia,51.46094624613341,-0.3050054746814724,Pub
10204,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Love Food,51.45748676916406,-0.3045615663081892,Café
10205,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Richmond Café Thai Cuisine,51.45740460608562,-0.3045005333533485,Thai Restaurant
10206,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Duke,51.461510994346554,-0.3040303092824388,Gastropub
10207,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Richmond Railway Station (RMD),51.463250980670594,-0.3011005802806822,Train Station
10208,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Bacco,51.46407841590045,-0.3013750569527015,Italian Restaurant
10209,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,The Bread Shop,51.46157526783859,-0.30328759833400154,Bakery
10210,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,PizzaExpress,51.45960061101154,-0.30534471000099406,Pizza Place
10211,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Pitcher and Piano,51.457970030924024,-0.3064603886680795,Bar
10212,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,One Kew Road,51.46330503876772,-0.3021084118462668,Pub
10213,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Topshop,51.460781,-0.304611,Women's Store
10214,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Odeon,51.45845549691508,-0.30518066032601754,Movie Theater
10215,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Angel and Crown,51.460692523008795,-0.3041030449214622,Pub
10216,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,M&S Simply Food,51.463224448190985,-0.30155846151671667,Grocery Store
10217,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Subway,51.46373077014253,-0.30164656039421156,Sandwich Place
10218,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,WHSmith,51.46034302814224,-0.30532687083810817,Bookstore
10219,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Revolution,51.45849875662866,-0.30742456858073736,Bar
10220,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Alianti,51.460102574176425,-0.30685278657665405,Café
10221,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Swagat,51.45709360276805,-0.3037633112730593,Indian Restaurant
10222,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Sainsbury's Local,51.46299588677648,-0.3022635821773222,Grocery Store
10223,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Carluccio's,51.464172,-0.301659,Italian Restaurant
10224,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Travelodge,51.45944597849634,-0.30265305958386196,Hotel
10225,"South Richmond, Richmond upon Thames",51.4613531,-0.3032767,Triple Crown,51.465733,-0.302037,Pub
10226,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Osteria Pulcinella,51.44665999108839,-0.3274978950275836,Italian Restaurant
10227,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Press Room,51.44764454463055,-0.32872710138835154,Coffee Shop
10228,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Corto,51.44700638233743,-0.3266947931043523,Deli / Bodega
10229,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,York House Gardens,51.44694405627247,-0.32382617363043587,Garden
10230,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Eel Pie,51.4470102796865,-0.3264777807102922,Pub
10231,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Ruben's Bakehouse,51.445268023852144,-0.3323404632856369,Bakery
10232,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Waitrose & Partners,51.44839334875483,-0.32898131286276566,Supermarket
10233,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Pho Saigon,51.44790472000636,-0.3261606027178285,Vietnamese Restaurant
10234,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Barmy Arms,51.446284062455724,-0.3257787269611886,Pub
10235,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Cafe Bellisimo,51.44763921328401,-0.32886004879352404,Coffee Shop
10236,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Fox,51.446680998963735,-0.3271597623825073,Pub
10237,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Pincho,51.44695017508788,-0.32604142128722063,Mediterranean Restaurant
10238,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Ke Sushi,51.44802650578568,-0.3287328138552899,Japanese Restaurant
10239,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The White Swan,51.446905815542706,-0.3213503307893147,Beer Garden
10240,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,M&S Simply Food,51.44549584296674,-0.3301700166552383,Grocery Store
10241,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Masaniello,51.4467573661853,-0.32741864913678986,Italian Restaurant
10242,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Waterstones,51.445861657210784,-0.32902947376637187,Bookstore
10243,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Harris + Hoole,51.446143275240885,-0.3287336020717993,Coffee Shop
10244,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Nando’s Nino,51.445649,-0.330119,Portuguese Restaurant
10245,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Gurkha's Inn,51.44748753750987,-0.32708117506712714,Indian Restaurant
10246,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,shack 68,51.44909018897732,-0.32950265953332925,BBQ Joint
10247,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Cabbage Patch,51.44900709357897,-0.3297841206239755,Pub
10248,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The William Webb Ellis (Wetherspoon),51.447682833610564,-0.3287052223935434,Pub
10249,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Patisserie Valerie,51.446029029047835,-0.32877422257940087,Café
10250,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Sandys Fishmongers,51.4456669,-0.3299932,Fish Market
10251,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,PizzaExpress,51.4474143956256,-0.3272982317145401,Pizza Place
10252,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Bellissimo Ristorante Caffetteria Italiana,51.4477281051755,-0.3286516303371516,Italian Restaurant
10253,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Palm Grill,51.44705451731884,-0.32837437011358445,Steakhouse
10254,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Three Kings,51.44533563878809,-0.33186584040095324,Pub
10255,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Sheesh mahal,51.44727494792625,-0.32855680328743514,Indian Restaurant
10256,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,KFC,51.446197051706534,-0.32855787577084167,Fast Food Restaurant
10257,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Starbucks,51.445818,-0.328836,Coffee Shop
10258,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Iceland,51.44592354442368,-0.32952097474222725,Grocery Store
10259,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Twickenham Farmers' Market,51.44635027115199,-0.3310666266845265,Farmers Market
10260,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Boots,51.446258007622234,-0.3285277905922474,Pharmacy
10261,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Costa Coffee,51.44758828725229,-0.3286457061767578,Coffee Shop
10262,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Subway,51.44767511706648,-0.3287537345843928,Sandwich Place
10263,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Albany,51.449231406104275,-0.3319769895621173,Pub
10264,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,WHSmith,51.445774598169166,-0.3292122810657794,Bookstore
10265,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Esquires Coffee,51.44525,-0.329481,Coffee Shop
10266,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Royal Oak,51.448585405959165,-0.32492682337760925,Gastropub
10267,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Caffè Nero,51.447162957380186,-0.32848417949372605,Coffee Shop
10268,"South Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Travelodge,51.44997237291616,-0.32996401179693824,Hotel
10269,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Nando's,51.42676834570069,-0.3337388819708944,Portuguese Restaurant
10270,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Fallow Deer Café,51.42743495121273,-0.327875555052865,Café
10271,"Teddington, Richmond upon Thames",51.4277844,-0.333653,M&S Simply Food,51.427420085521106,-0.32898079204123953,Grocery Store
10272,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Waterstones,51.427271454636305,-0.33049493847400596,Bookstore
10273,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Masons Arms,51.42673917458669,-0.33916004294968394,Pub
10274,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Carluccio's,51.427132817169216,-0.3325878153892029,Italian Restaurant
10275,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The King's Head,51.42752511655876,-0.3285535959189136,Gastropub
10276,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Teddington Swimming Pool,51.42765653370248,-0.3316131043715182,Pool
10277,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Caffè Nero,51.42602120064111,-0.3377906678134148,Coffee Shop
10278,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Shambles Bar & Restaurant,51.42725666793889,-0.3300233521987238,Italian Restaurant
10279,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Gosia's Cafe & Deli,51.42607116699219,-0.33722248673439026,Café
10280,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Diners Delight,51.42662902351909,-0.33669251667183764,Café
10281,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Red Peppers,51.42607954206128,-0.3374037073189373,Restaurant
10282,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Teddington Arms,51.427172687850195,-0.33181521003274306,Pub
10283,"Teddington, Richmond upon Thames",51.4277844,-0.333653,PizzaExpress,51.4271653197681,-0.33410154374785755,Pizza Place
10284,"Teddington, Richmond upon Thames",51.4277844,-0.333653,DW Fitness First,51.42592277033248,-0.3385322303082732,Gym / Fitness Center
10285,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Woof Coffee,51.426068895960306,-0.33852245552203236,Coffee Shop
10286,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Girasole,51.427412897839396,-0.3275819675497652,Deli / Bodega
10287,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The French Tarte,51.42727,-0.331566,Bakery
10288,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Adelaide,51.42366400695034,-0.3345738075926089,Pub
10289,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Travelodge,51.42630993800607,-0.33349417598954567,Hotel
10290,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Boots Opticians,51.42616461883249,-0.33688411116600037,Doctor's Office
10291,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Boots,51.426061,-0.337172,Pharmacy
10292,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Côte Brasserie,51.42759725060588,-0.3266196157275345,French Restaurant
10293,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Starbucks,51.427143,-0.330235,Coffee Shop
10294,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Prem,51.427269898054696,-0.331320955493875,Indian Restaurant
10295,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Park Hotel,51.42545323043933,-0.3345602512798336,Hotel
10296,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Charm Thai Teddington High Street,51.427291,-0.329276,Thai Restaurant
10297,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Teddington Railway Station (TED),51.424444951616245,-0.3326238166258132,Train Station
10298,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Caffe Mimmo,51.42607838604642,-0.338642731750049,Mediterranean Restaurant
10299,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Coffee Mill,51.42728261257976,-0.3297163812563788,Café
10300,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Bar Estilo,51.42605133744765,-0.33743757385525647,Mediterranean Restaurant
10301,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Railway,51.4240880377028,-0.3325494433361914,Pub
10302,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Budgens,51.427189,-0.33250043,Convenience Store
10303,"Teddington, Richmond upon Thames",51.4277844,-0.333653,WHSmith,51.42611040297563,-0.33652119190306884,Bookstore
10304,"Teddington, Richmond upon Thames",51.4277844,-0.333653,The Park Lodge Hotel,51.42540654776276,-0.33431924690860754,Hotel
10305,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Wimpy,51.42591375543559,-0.3378094732761383,Burger Joint
10306,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Tesco,51.42597575168314,-0.3385902129161538,Grocery Store
10307,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Cook,51.427932445442494,-0.3272955487700315,Gourmet Shop
10308,"Teddington, Richmond upon Thames",51.4277844,-0.333653,Sammy's American Bar & Grill,51.42760998630986,-0.3266704316560183,American Restaurant
10309,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Osteria Pulcinella,51.44665999108839,-0.3274978950275836,Italian Restaurant
10310,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Press Room,51.44764454463055,-0.32872710138835154,Coffee Shop
10311,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Corto,51.44700638233743,-0.3266947931043523,Deli / Bodega
10312,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,York House Gardens,51.44694405627247,-0.32382617363043587,Garden
10313,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Eel Pie,51.4470102796865,-0.3264777807102922,Pub
10314,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Ruben's Bakehouse,51.445268023852144,-0.3323404632856369,Bakery
10315,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Waitrose & Partners,51.44839334875483,-0.32898131286276566,Supermarket
10316,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Pho Saigon,51.44790472000636,-0.3261606027178285,Vietnamese Restaurant
10317,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Barmy Arms,51.446284062455724,-0.3257787269611886,Pub
10318,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Cafe Bellisimo,51.44763921328401,-0.32886004879352404,Coffee Shop
10319,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Fox,51.446680998963735,-0.3271597623825073,Pub
10320,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Pincho,51.44695017508788,-0.32604142128722063,Mediterranean Restaurant
10321,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Ke Sushi,51.44802650578568,-0.3287328138552899,Japanese Restaurant
10322,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The White Swan,51.446905815542706,-0.3213503307893147,Beer Garden
10323,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,M&S Simply Food,51.44549584296674,-0.3301700166552383,Grocery Store
10324,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Masaniello,51.4467573661853,-0.32741864913678986,Italian Restaurant
10325,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Waterstones,51.445861657210784,-0.32902947376637187,Bookstore
10326,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Harris + Hoole,51.446143275240885,-0.3287336020717993,Coffee Shop
10327,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Nando’s Nino,51.445649,-0.330119,Portuguese Restaurant
10328,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Gurkha's Inn,51.44748753750987,-0.32708117506712714,Indian Restaurant
10329,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,shack 68,51.44909018897732,-0.32950265953332925,BBQ Joint
10330,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Cabbage Patch,51.44900709357897,-0.3297841206239755,Pub
10331,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The William Webb Ellis (Wetherspoon),51.447682833610564,-0.3287052223935434,Pub
10332,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Patisserie Valerie,51.446029029047835,-0.32877422257940087,Café
10333,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Sandys Fishmongers,51.4456669,-0.3299932,Fish Market
10334,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,PizzaExpress,51.4474143956256,-0.3272982317145401,Pizza Place
10335,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Bellissimo Ristorante Caffetteria Italiana,51.4477281051755,-0.3286516303371516,Italian Restaurant
10336,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Palm Grill,51.44705451731884,-0.32837437011358445,Steakhouse
10337,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Three Kings,51.44533563878809,-0.33186584040095324,Pub
10338,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Sheesh mahal,51.44727494792625,-0.32855680328743514,Indian Restaurant
10339,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,KFC,51.446197051706534,-0.32855787577084167,Fast Food Restaurant
10340,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Starbucks,51.445818,-0.328836,Coffee Shop
10341,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Iceland,51.44592354442368,-0.32952097474222725,Grocery Store
10342,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Twickenham Farmers' Market,51.44635027115199,-0.3310666266845265,Farmers Market
10343,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Boots,51.446258007622234,-0.3285277905922474,Pharmacy
10344,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Costa Coffee,51.44758828725229,-0.3286457061767578,Coffee Shop
10345,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Subway,51.44767511706648,-0.3287537345843928,Sandwich Place
10346,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Albany,51.449231406104275,-0.3319769895621173,Pub
10347,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,WHSmith,51.445774598169166,-0.3292122810657794,Bookstore
10348,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Esquires Coffee,51.44525,-0.329481,Coffee Shop
10349,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,The Royal Oak,51.448585405959165,-0.32492682337760925,Gastropub
10350,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Caffè Nero,51.447162957380186,-0.32848417949372605,Coffee Shop
10351,"Twickenham Riverside, Richmond upon Thames",51.4467444,-0.3281887,Travelodge,51.44997237291616,-0.32996401179693824,Hotel
10352,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Osteria Pulcinella,51.44665999108839,-0.3274978950275836,Italian Restaurant
10353,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Press Room,51.44764454463055,-0.32872710138835154,Coffee Shop
10354,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Corto,51.44700638233743,-0.3266947931043523,Deli / Bodega
10355,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,York House Gardens,51.44694405627247,-0.32382617363043587,Garden
10356,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Eel Pie,51.4470102796865,-0.3264777807102922,Pub
10357,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Ruben's Bakehouse,51.445268023852144,-0.3323404632856369,Bakery
10358,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Waitrose & Partners,51.44839334875483,-0.32898131286276566,Supermarket
10359,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,Pho Saigon,51.44790472000636,-0.3261606027178285,Vietnamese Restaurant
10360,"West Twickenham, Richmond upon Thames",51.4467444,-0.3281887,The Barmy Arms,51.446284062455724,-0.3257787269611886,Pub
